inconsistenciesObjective,aestheticObjective
111.0,2825.209
0.0,3727.122
111.0,2667.58
4594.0,3813.162
0.0,3993.789
139722.0,2949.449
459.0,971.429
0.0,3619.076
0.0,3089.118
0.0,3089.118
0.0,5889.118
0.0,5889.118
1000000.0,3137.639
4659.0,3137.639
12.0,3369.118
1000000.0,3369.118
1000000.0,3138.069
42.0,3138.069
0.0,3110.805
0.0,3110.805
0.0,5889.118
0.0,5889.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,6089.118
1000000.0,3109.904
56.0,3109.904
0.0,3689.118
1000000.0,3689.118
1000000.0,3126.508
0.0,3126.508
0.0,6089.118
32.0,6089.118
0.0,6089.118
0.0,6089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
1000000.0,3117.163
0.0,3117.163
0.0,3222.451
1000000.0,3222.451
1000000.0,3176.074
0.0,3176.074
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3105.118
115.0,3105.118
0.0,4089.118
115.0,4089.118
1000000.0,3136.122
122.0,3136.122
110.0,3255.784
1000000.0,3255.784
1000000.0,3197.164
0.0,3197.164
0.0,3793.403
0.0,3793.403
0.0,4089.118
0.0,4089.118
0.0,4089.118
115.0,4089.118
4.0,4089.118
115.0,4089.118
1000000.0,3157.747
0.0,3157.747
110.0,3255.784
1000000.0,3255.784
1000000.0,3231.975
0.0,3231.975
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,4089.118
0.0,3118.784
0.0,3118.784
144.0,5289.118
0.0,5289.118
116.0,3040.931
0.0,3137.304
110.0,3495.784
1000000.0,3495.784
1000000.0,3378.145
0.0,3378.145
0.0,5090.784
0.0,5090.784
0.0,4101.118
0.0,4101.118
0.0,3952.409
0.0,3867.71
1000000.0,3208.331
0.0,3438.095
110.0,5862.297
0.0,3867.71
0.0,3438.095
0.0,3089.118
0.0,4891.71
0.0,3867.71
0.0,3727.122
0.0,3867.71
109.0,3883.71
0.0,4883.229
0.0,3438.095
0.0,3727.122
0.0,3727.122
1000000.0,4013.034
0.0,4305.175
1000000.0,4128.58
33.0,3998.095
54.0,4611.429
4390.0,4163.816
0.0,3438.095
0.0,3089.118
0.0,3964.083
0.0,3864.38
111.0,2667.58
0.0,3438.095
0.0,3197.164
111.0,3480.913
0.0,4053.083
0.0,3727.122
0.0,3993.789
0.0,3197.164
111.0,3004.919
110.0,5862.297
0.0,4267.352
0.0,4227.122
1450.0,3526.19
0.0,3867.71
136462.0,5368.703
0.0,3867.71
0.0,4668.368
54.0,4533.762
0.0,3089.118
0.0,4038.095
0.0,3727.122
111.0,2667.58
1082.0,3767.122
111.0,2667.58
0.0,4827.122
0.0,4591.49
0.0,3197.164
0.0,3727.122
0.0,4927.122
0.0,3486.191
0.0,4883.229
0.0,4827.122
0.0,3982.076
141.0,4401.74
0.0,3964.083
1000000.0,4010.567
109.0,3883.71
1000000.0,4617.976
0.0,6179.924
156210.0,5843.735
0.0,3438.095
0.0,4960.667
0.0,3486.191
0.0,3438.095
0.0,3438.095
0.0,5021.831
0.0,3901.449
111.0,2775.626
0.0,3197.164
0.0,4501.933
0.0,4227.122
0.0,3867.71
0.0,3727.122
6.0,4221.164
0.0,3486.191
0.0,3438.095
0.0,4874.377
0.0,3727.122
0.0,3438.095
0.0,3286.164
1052.0,4196.737
0.0,3727.122
111.0,2667.58
0.0,3479.479
0.0,3867.71
0.0,3964.083
0.0,4053.083
0.0,3438.095
1000000.0,4850.696
109.0,3883.71
0.0,3089.118
0.0,3727.122
1000000.0,3775.644
